nb_links,length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolon,nb_dollar,nb_www,nb_com,nb_dslash,ratio_digits_url,is_phish
25,850,450,50,25,0,0,0,0,0,0,0,100,0,25,0,0,0,0,0,0,0,0
3,120,93,6,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
30,1830,540,60,60,0,0,0,0,0,0,0,120,0,30,0,0,0,30,30,0,0,0
2,60,40,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
3,126,63,6,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,1
19,874,437,38,19,0,0,0,0,0,0,0,76,0,19,0,0,0,19,19,0,0,0
8,224,152,24,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,8,0,0,0
2,136,42,6,2,0,0,0,0,0,0,0,14,0,2,0,0,0,0,2,0,0.029411764,1
2,98,62,4,2,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0,0.285714286,1
23,966,437,69,23,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,2.738095237,0
18,1278,468,36,72,0,0,0,0,0,0,0,72,0,18,0,0,0,18,18,0,0,0
3,147,72,9,0,0,0,0,0,0,0,0,12,0,3,0,0,0,3,3,0,0,1
3,141,117,12,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
15,675,180,15,0,0,0,0,0,0,0,0,90,0,15,0,0,0,0,15,0,1.000000005,0
24,744,552,72,0,0,0,0,0,0,0,0,72,0,24,0,0,0,24,0,0,0,0
4,184,112,16,4,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0.782608696,1
1,31,24,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0.032258065,1
1,51,18,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,0.098039216,1
25,1100,400,50,75,0,0,0,0,0,0,0,75,0,25,0,0,0,0,25,0,6.818181825,0
1,71,25,2,1,0,1,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0.169014085,1
15,375,240,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,0,0,0,0
10,910,130,30,70,0,0,0,0,0,0,0,40,0,10,0,0,0,10,10,0,0.65934066,0
4,548,40,12,24,4,0,8,0,4,0,0,12,0,4,0,0,0,0,0,0,1.372262772,1
28,3388,364,56,476,0,0,0,0,0,0,0,84,0,28,0,0,0,28,28,0,0,0
1,50,25,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0.02,1
18,468,306,54,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,18,0,0,0
16,464,336,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,423,252,18,0,0,0,0,0,0,0,0,36,0,9,0,0,0,9,0,0,0,0
4,188,156,8,8,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0.340425532,1
13,793,234,26,39,0,0,0,0,0,0,0,39,0,13,0,0,0,0,13,0,0,0
16,1168,224,32,80,0,0,0,0,0,0,0,112,0,16,0,0,0,16,0,0,1.753424656,0
2,280,64,4,4,0,2,0,0,2,0,0,14,0,6,0,0,0,0,2,0,0.057142858,1
16,496,352,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,0,0,0,0
15,510,375,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,0,0,0,0
21,924,315,42,21,0,0,0,0,0,0,0,105,0,21,0,0,0,21,21,0,0,0
19,836,304,38,0,0,0,0,0,0,0,0,76,0,19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,380,150,30,10,0,0,0,0,0,0,0,40,0,10,0,0,0,10,0,0,0,0
10,1320,280,30,110,0,0,0,0,0,0,0,50,0,10,0,0,0,10,0,0,0.45454545,0
1,46,20,3,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0.043478261,1
4,596,132,20,0,0,4,0,0,4,0,8,12,0,4,0,0,0,0,4,0,0.483221476,1
3,171,75,9,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,3,0,0.578947368,1
14,1624,210,14,196,0,0,0,0,0,0,0,70,0,14,0,0,0,0,14,0,0.724137932,0
14,1162,392,56,56,0,0,0,0,0,0,0,70,0,14,0,0,0,0,14,0,1.51807229,0
1,28,21,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0.178571429,1
27,1701,837,54,27,0,0,0,0,0,0,0,108,0,27,0,0,0,0,27,0,0,0
21,1680,525,63,63,0,0,0,0,0,0,0,84,0,21,0,0,0,0,21,0,1.575,0
4,132,100,8,4,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
24,576,360,72,0,0,0,0,0,0,0,0,72,0,24,0,0,0,24,24,0,0,0
22,990,528,44,0,0,0,0,0,0,0,0,88,0,22,0,0,0,22,22,0,0,0
16,624,208,16,16,0,0,0,0,0,0,0,80,0,16,0,0,0,0,0,0,0,0
4,120,40,8,4,0,0,0,0,0,0,0,20,0,4,0,0,0,4,0,0,0,1
23,1311,368,69,92,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,0,0
9,576,171,18,27,0,0,0,0,0,0,0,45,0,9,0,0,0,9,9,0,0,0
13,299,182,26,0,0,0,0,0,0,0,0,39,0,13,0,0,0,13,0,0,0,0
9,666,153,27,0,0,0,0,0,0,0,0,45,0,9,0,0,0,9,9,0,0,0
7,301,168,21,0,0,0,0,0,0,0,0,21,0,7,0,0,0,7,14,0,0.162790698,0
7,245,105,14,0,0,0,0,0,0,0,0,28,0,7,0,0,0,7,0,0,0,0
1,88,21,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0.261363636,1
4,116,84,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
28,2156,644,84,0,0,28,0,0,28,0,56,84,0,28,0,0,0,28,28,0,2.181818184,0
3,630,42,12,0,0,3,6,0,9,0,0,12,0,3,0,0,0,0,3,0,1.085714286,1
9,954,126,27,9,0,0,0,0,0,0,0,63,0,9,0,0,0,9,9,0,0.339622641,0
6,162,120,12,6,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0
11,198,99,22,0,0,0,0,0,0,0,0,33,0,11,0,0,0,11,0,0,0,0
12,876,336,24,24,0,0,0,0,0,0,0,84,0,12,0,0,0,0,12,0,1.972602744,0
4,184,64,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0.08695652,1
2,120,42,6,2,0,0,0,0,0,0,0,12,0,2,0,0,0,2,2,0,0,1
2,60,42,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0.066666666,1
1,67,19,3,3,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1
4,292,32,4,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,1
30,1680,1410,60,0,0,0,0,0,0,0,0,90,0,30,0,0,0,0,30,0,0,0
2,82,34,6,2,0,0,0,0,0,0,0,8,0,2,0,0,0,2,0,0,0,1
20,1220,320,60,0,0,0,0,0,0,0,0,140,0,20,0,0,0,0,0,0,1.63934426,0
18,10026,450,90,432,0,18,162,0,180,0,90,90,0,36,0,0,0,0,36,0,6.301615806,0
18,1170,306,36,126,0,0,0,0,0,0,0,72,0,18,0,0,0,0,0,0,0,0
3,84,24,3,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0.642857142,1
1,54,13,3,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1
12,1128,240,48,120,0,0,0,0,0,0,0,36,0,12,0,0,0,12,12,0,0.89361702,0
4,244,100,8,4,0,0,0,0,0,4,0,16,0,4,0,0,0,0,0,0,0.655737704,1
25,600,375,50,0,0,0,0,0,0,0,0,75,0,25,0,0,0,25,25,0,0,0
1,42,21,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1
1,243,60,5,5,0,1,2,0,3,0,0,3,0,1,0,2,0,0,1,0,0.349794239,1
4,200,72,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0.08,1
3,96,48,9,0,0,0,0,0,0,0,0,9,0,3,0,0,0,3,3,0,0,1
18,1710,306,36,18,0,0,0,0,0,0,0,90,0,18,0,0,0,18,18,0,0.947368422,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,272,100,8,2,0,2,4,0,6,0,0,10,0,2,0,4,0,0,4,0,0.264705882,1
15,1125,165,30,75,0,0,0,0,0,0,0,105,0,15,0,0,0,0,15,0,1.600000005,0
2,202,56,6,0,0,0,0,0,0,0,12,8,0,2,0,0,0,0,0,0,0.237623762,1
1,22,13,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.045454545,1
9,495,162,18,18,0,0,0,0,0,0,0,54,0,9,0,0,0,9,9,0,0,0
3,141,48,6,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0,1
5,375,75,15,0,0,0,0,0,0,0,0,25,0,5,0,0,0,5,5,0,0,0
3,387,24,6,3,0,3,0,0,15,0,0,18,0,3,0,0,0,0,0,0,0.069767442,1
22,748,462,44,0,0,0,0,0,22,0,0,66,0,22,0,0,0,0,22,0,0,0
3,75,51,6,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
25,800,400,50,0,0,0,0,0,0,0,0,75,0,25,0,0,0,25,25,0,0,0
3,324,48,6,12,0,0,0,0,0,0,0,21,0,3,0,0,0,3,3,0,1.222222221,1
3,213,81,3,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,3,0,0,1
1,68,42,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0.191176471,1
1,19,11,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0.157894737,1
14,1246,322,28,98,0,0,0,0,0,0,0,70,0,14,0,0,0,14,14,0,0.78651685,0
20,700,520,40,0,0,0,0,0,0,0,0,60,0,20,0,0,0,0,20,0,0,0
13,312,195,26,0,0,0,0,0,0,0,0,39,0,13,0,0,0,13,0,0,0,0
4,84,52,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
4,1356,120,16,12,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0.625368732,1
3,132,51,15,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0.272727273,1
3,147,84,9,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0.244897959,1
28,1540,532,56,0,0,0,0,0,0,0,0,168,0,28,0,0,0,28,28,0,2.545454548,0
30,570,360,60,0,0,0,0,0,0,0,0,60,0,30,0,0,0,0,30,0,0,0
18,918,288,54,36,0,0,0,0,0,0,0,54,0,18,0,0,0,18,18,0,0,0
3,93,69,6,3,0,0,0,0,0,0,0,9,0,3,0,0,0,3,3,0,0,1
3,228,150,12,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,6,0,0.394736841,1
18,1116,324,36,54,0,0,0,0,0,0,0,72,0,18,0,0,0,18,18,0,0,0
3,93,69,6,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
15,870,375,30,30,0,0,0,0,0,0,0,60,0,15,0,0,0,15,15,0,0,0
1,42,14,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
11,418,319,22,0,0,0,0,0,0,0,0,33,0,11,0,0,0,11,0,0,0,0
11,363,176,22,0,0,0,0,0,0,0,0,44,0,11,0,0,0,11,11,0,0,0
10,670,180,10,50,0,0,0,0,0,0,0,60,0,10,0,0,0,0,0,0,1.04477612,0
24,1008,408,48,24,0,0,0,0,0,0,0,120,0,24,0,0,0,0,24,0,0,0
9,378,144,27,0,0,9,0,0,9,0,0,27,0,9,0,0,0,9,9,0,1.071428571,0
2,310,78,10,4,0,2,0,0,2,0,4,6,0,2,0,0,0,0,2,0,0.30967742,1
18,882,288,36,0,0,0,0,0,0,0,0,72,0,18,0,0,0,0,0,0,0,0
28,1848,784,84,0,0,0,0,0,0,0,0,140,0,28,0,0,0,28,0,0,0,0
2,166,32,2,8,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0.819277108,1
3,384,150,12,3,0,3,6,0,9,0,0,15,0,3,0,0,0,0,6,0,0.4921875,1
14,714,238,56,0,0,0,0,0,0,0,0,70,0,14,0,0,0,0,0,0,0,0
3,198,36,9,3,3,3,0,0,3,0,0,15,0,3,0,0,0,0,3,0,0,1
19,513,342,38,19,0,0,0,0,0,0,0,57,0,19,0,0,0,0,19,0,0,0
1,83,19,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,0,1
2,172,32,4,2,0,2,2,0,2,0,0,12,0,2,0,2,0,0,0,0,0.279069768,1
8,328,136,24,0,0,0,0,0,0,0,0,32,0,8,0,0,0,8,8,0,0,0
12,504,408,24,24,0,0,0,0,0,0,0,36,0,12,0,0,0,12,12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,300,180,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,15,0,0,0
30,900,630,60,0,0,0,0,0,0,0,0,90,0,30,0,0,0,30,30,0,0,0
3,108,60,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
3,207,63,9,0,0,0,0,0,0,0,0,15,0,3,0,0,0,3,3,0,0,1
14,378,252,42,0,0,0,0,0,0,0,0,42,0,14,0,0,0,14,0,0,0,0
1,127,50,4,1,0,1,2,0,3,0,0,4,0,1,0,0,0,0,2,0,0.133858268,1
14,1092,196,42,56,0,0,0,0,0,0,0,70,0,14,0,0,0,14,14,0,0.179487182,0
4,300,124,24,8,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0.906666668,1
1,81,22,2,1,0,0,0,0,0,0,0,10,0,1,0,0,0,1,1,0,0,1
24,1392,336,72,0,0,24,0,0,24,0,0,96,0,24,0,0,0,24,0,0,2.068965528,0
1,36,9,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1
1,55,23,3,1,0,1,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0.272727273,1
1,101,25,3,1,0,0,0,0,0,0,0,9,0,1,0,0,0,1,1,0,0,1
6,162,114,12,0,0,0,0,0,0,0,0,18,0,6,0,0,0,6,0,0,0,0
6,204,126,6,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,6,0,0,0
3,276,45,9,3,0,3,0,0,3,0,0,12,0,3,0,0,0,0,0,0,0.06521739,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,500,200,16,4,0,4,8,0,12,0,0,16,0,4,0,0,0,0,8,0,0.448,1
17,1649,323,51,17,0,0,0,0,0,0,0,136,0,17,0,0,0,0,0,0,3.505154639,0
1,131,58,7,0,0,1,2,0,3,0,0,3,0,1,0,0,0,0,1,0,0.13740458,1
4,188,68,12,0,0,0,0,0,0,0,0,16,0,4,0,0,0,4,4,0,0,1
4,216,52,8,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,1.925925924,1
26,1924,494,52,104,0,0,0,0,0,0,0,156,0,26,0,0,0,26,26,0,0,0
23,1794,345,46,138,0,0,0,0,0,0,0,138,0,23,0,0,0,23,23,0,0,0
25,850,650,50,0,0,0,0,0,0,0,0,75,0,25,0,0,0,25,0,0,0,0
19,760,266,57,19,0,0,0,0,0,0,0,95,0,19,0,0,0,19,19,0,0,0
23,667,483,46,0,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,0,0
2,246,22,10,16,2,4,0,0,4,0,0,12,0,4,0,0,0,0,6,2,0.325203252,1
26,1404,468,78,0,0,26,0,0,26,0,0,104,0,26,0,0,0,26,26,0,2.407407418,0
30,1260,510,60,0,0,0,0,0,0,0,0,120,0,30,0,0,0,0,0,0,0,0
4,124,72,4,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
1,46,22,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0.02173913,1
2,96,56,2,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0,0,1
1,33,25,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
2,178,44,10,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,2,2,0.516853932,1
29,1711,609,87,145,0,0,0,0,0,0,0,87,0,29,0,0,0,29,29,0,0,0
4,200,64,8,0,0,4,0,0,4,0,0,16,0,4,0,0,0,4,4,0,0.32,1
3,234,39,9,3,0,0,0,0,0,0,0,24,0,3,0,0,0,0,3,0,0,1
22,968,440,44,22,0,0,0,0,0,0,0,88,0,22,0,0,0,0,0,0,0,0
22,1298,198,44,44,0,0,0,0,0,0,0,88,0,22,0,0,0,0,22,0,0,0
5,265,80,10,0,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0
1,47,30,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0.063829787,1
19,494,361,38,0,0,0,0,0,0,0,0,38,0,19,0,0,0,19,19,0,0,0
1,24,15,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
15,540,405,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,15,0,0,0
4,256,84,8,4,0,0,0,0,0,0,0,24,0,4,0,0,0,0,4,0,0,1
2,158,120,8,4,0,2,2,0,2,0,0,6,0,2,0,2,0,0,2,0,0.582278482,1
16,368,240,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,0,0,2.782608688,0
4,128,92,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0.375,1
3,243,81,6,0,0,0,0,0,0,0,0,15,0,3,0,0,0,3,3,0,0.777777777,1
3,147,39,9,0,0,3,0,0,3,0,0,9,0,3,0,0,0,3,0,0,0,1
12,684,276,36,36,0,0,0,0,0,0,0,36,0,12,0,0,0,12,12,0,0,0
1,75,27,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0.24,1
1,51,31,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0.098039216,1
1,47,17,3,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1
19,646,209,19,0,0,0,0,0,0,0,0,57,0,19,0,0,0,0,19,0,0,0
10,540,210,30,10,0,0,0,0,0,0,0,40,0,10,0,0,0,10,10,0,0,0
6,372,96,12,30,0,0,0,0,0,0,0,30,0,6,0,0,0,6,6,0,0,0
22,990,550,44,0,0,0,0,0,0,0,0,66,0,22,0,0,0,22,22,0,0,0
1,89,81,8,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0.247191011,1
2,134,42,6,2,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0.029850746,1
4,264,52,8,12,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0.242424244,1
4,124,48,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
26,2002,364,104,26,0,26,0,0,26,0,104,78,0,26,0,0,0,26,52,0,1.350649352,0
29,3045,812,116,0,0,0,0,0,0,0,145,145,0,29,0,0,0,0,0,0,2.761904755,0
10,650,220,20,0,0,0,0,0,0,0,0,40,0,10,0,0,0,0,0,0,0,0
1,68,42,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0.147058824,1
1,54,14,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0.388888889,1
1,55,13,4,2,0,0,0,0,0,0,0,6,0,2,0,0,0,1,1,0,0.054545455,1
29,551,290,29,0,0,0,0,0,0,0,0,87,0,29,0,0,0,0,0,0,0,0
29,609,406,29,0,0,0,0,0,0,0,0,58,0,29,0,0,0,0,0,0,0,0
17,850,255,34,34,0,0,0,0,0,0,0,85,0,17,0,0,0,17,17,0,2.04,0
29,1595,493,58,58,0,0,0,0,0,0,0,174,0,29,0,0,0,29,0,0,0,0
2,66,44,2,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1
27,1215,405,54,0,0,0,0,0,0,0,0,108,0,27,0,0,0,27,27,0,0,0
1,108,23,3,1,0,1,1,0,2,0,0,10,0,1,0,0,0,1,0,0,0.12037037,1
3,273,45,12,15,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0.395604396,1
4,216,84,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0.074074076,1
18,504,360,36,18,0,0,0,0,0,0,0,54,0,18,0,0,0,0,18,0,0,0
1,50,18,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,1
4,176,100,12,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0.727272728,1
2,58,44,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0.137931034,1
14,1512,238,42,14,0,0,0,0,0,0,0,70,0,14,0,0,0,0,14,0,0,0
2,38,10,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0.105263158,1
16,496,208,32,0,0,0,0,0,0,0,0,80,0,16,0,0,0,16,0,0,0.51612904,0
13,299,182,26,0,0,0,0,0,0,0,0,39,0,13,0,0,0,13,0,0,0,0
9,162,90,18,0,0,0,0,0,0,0,0,27,0,9,0,0,0,9,0,0,1.500000003,0
3,153,96,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0,1
12,516,192,24,0,0,0,0,0,0,0,0,48,0,12,0,0,0,0,0,0,0,0
3,255,63,6,3,0,0,0,0,3,0,0,18,0,3,0,0,0,3,3,0,0.776470587,1
2,46,30,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1
8,312,240,16,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,8,0,0,0
24,576,360,48,24,0,0,0,0,0,0,0,72,0,24,0,0,0,24,24,0,0,0
8,552,208,16,0,0,0,0,0,0,0,0,32,0,8,0,0,0,0,0,0,0.347826088,0
28,2128,532,56,140,0,0,0,0,0,0,0,112,0,28,0,0,0,28,28,0,0,0
8,320,144,16,0,0,0,0,0,0,0,0,32,0,8,0,0,0,8,8,0,0,0
2,156,138,8,4,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0.23076923,1
4,152,52,4,4,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0,1
4,140,64,8,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0.342857144,1
27,756,513,108,0,0,0,0,0,0,0,0,81,0,27,0,0,0,27,0,0,0,0
22,902,528,66,0,0,0,0,0,0,0,0,66,0,22,0,0,0,22,22,0,0,0
15,600,210,30,15,0,0,0,0,0,0,0,75,0,15,0,0,0,0,15,0,0.375,0
18,396,234,36,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,0,0,0,0
2,196,32,4,0,0,2,2,0,4,0,0,12,0,2,0,0,0,0,2,0,0.142857142,1
3,75,54,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,1
1,33,19,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
15,630,210,45,0,0,0,0,0,0,0,0,75,0,15,0,0,0,0,0,0,1.785714285,0
20,1840,300,60,0,0,0,0,0,0,0,0,120,0,20,0,0,0,20,20,0,0.86956522,0
3,177,54,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,1.169491524,1
13,767,299,52,0,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0,0
3,270,51,6,0,0,3,0,0,3,0,0,30,0,3,0,0,0,0,0,0,0.166666668,1
2,64,16,2,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
26,884,650,52,0,0,0,0,0,0,0,0,78,0,26,0,0,0,26,26,0,0,0
25,1825,375,100,0,0,25,25,0,50,0,0,125,0,25,0,0,0,0,25,0,0,0
26,884,676,52,0,0,0,0,0,0,0,0,78,0,26,0,0,0,26,26,0,0,0
3,231,69,3,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0.857142858,1
24,1296,504,48,48,0,0,0,0,0,0,0,120,0,24,0,0,0,24,24,0,0,0
4,164,48,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,1
25,875,400,50,0,0,0,0,0,0,0,0,75,0,25,0,0,0,25,25,0,0,0
6,294,78,12,24,0,0,0,0,0,0,0,18,0,6,0,0,0,6,6,0,0,0
18,738,468,54,0,0,0,0,0,0,0,0,54,0,18,0,0,0,0,18,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,169,17,1,1,0,1,2,0,5,0,4,7,0,1,0,0,0,0,0,0,0.159763314,1
2,56,42,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1
4,164,136,8,8,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0.48780488,1
7,252,126,14,0,0,0,0,0,0,0,0,28,0,7,0,0,0,7,7,0,0,0
30,990,360,60,0,0,30,0,0,0,0,0,90,0,30,0,0,0,30,30,0,6.36363636,0
17,918,340,51,17,0,0,0,0,0,0,0,85,0,17,0,0,0,17,17,0,0,0
1,48,12,2,2,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,1
14,294,168,28,0,0,0,0,0,0,0,0,42,0,14,0,0,0,14,14,0,0,0
4,196,124,8,0,0,0,0,0,0,0,0,16,0,4,0,0,0,4,4,0,0,1
6,378,96,18,24,0,0,0,0,0,0,0,30,0,6,0,0,0,6,6,0,0.57142857,0
24,1536,408,48,96,0,0,0,0,0,0,0,144,0,24,0,0,0,24,24,0,2.25,0
3,120,99,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,1
13,1040,351,39,52,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0.975,0
3,159,39,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,1.188679245,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,646,475,38,0,0,0,0,0,0,0,0,57,0,19,0,0,0,19,19,0,0,0
3,195,30,9,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,3,0,0.276923076,1
4,284,28,12,8,0,4,0,0,4,0,0,20,0,8,0,0,0,0,0,4,0.056338028,1
14,1610,336,28,182,0,0,0,0,0,0,0,70,0,14,0,0,0,0,14,0,0.365217398,0
3,141,51,3,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0.063829788,1
11,528,187,44,0,0,0,0,0,0,11,0,44,0,11,0,0,0,11,0,0,1.145833337,0
2,64,50,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0.0625,1
4,84,24,4,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0.190476192,1
4,164,72,12,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,4,0,0,1
4,252,224,28,4,0,0,0,0,0,0,0,8,0,4,0,0,0,4,8,0,0.126984128,1
10,650,190,30,10,0,0,0,0,0,0,20,50,0,10,0,0,0,0,0,0,1.84615385,0
19,1064,456,57,57,0,0,0,0,0,0,0,57,0,19,0,0,0,19,19,0,0,0
4,172,136,8,8,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
4,652,156,24,0,0,0,0,0,0,0,0,36,0,4,0,0,0,4,0,0,0.638036808,1
4,1196,92,20,4,0,4,0,0,4,0,0,36,0,4,0,0,0,0,4,0,1.685618728,1
